OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,SaleType,SaleCondition
7,1999,1999,744,757,1501,2,6,0,1999.0,2,440,12.097373228606832,1.0,2.0,3.0,3.0,4.0,0.0,21.0,2.0,3.0,5.0,1.0,8.0,8.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,0.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,1995,1995,1318,1328,2531,2,9,1,1995.0,3,752,12.577636201962656,3.0,1.0,0.0,3.0,4.0,0.0,15.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1959,1959,864,864,864,1,5,0,2008.0,1,300,11.755871643580617,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,3.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,0.0,0.0,2.0,4.0,8.0,4.0
5,1924,1950,1145,1301,1301,1,5,0,1965.0,2,440,11.512925464970229,4.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,6.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2009,2009,756,764,1547,2,7,0,2009.0,2,614,12.279323107269766,1.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,2.0,4.0
8,1999,1999,1252,1268,2365,2,8,1,1999.0,3,856,12.727838209334498,3.0,1.0,3.0,3.0,4.0,0.0,15.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
8,1995,1996,1494,1494,1494,1,6,1,1995.0,2,481,12.506177237980511,3.0,1.0,0.0,3.0,1.0,0.0,24.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2008,2008,1498,1506,1506,2,6,1,2008.0,2,592,12.484204257170104,3.0,1.0,0.0,3.0,4.0,0.0,21.0,2.0,0.0,2.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
7,1988,1988,980,980,1714,2,7,1,1988.0,2,496,12.188417710291453,3.0,1.0,3.0,3.0,4.0,0.0,14.0,2.0,0.0,5.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
6,1940,1985,983,983,1750,2,7,0,1989.0,1,423,11.982929094215963,3.0,1.0,0.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,1.0,12.0,13.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,0.0,6.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2004,2005,1860,1836,1836,2,8,1,2004.0,2,484,12.28690119819279,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,3.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2003,2003,1650,1690,3279,3,12,1,2003.0,3,841,13.195613839143922,3.0,1.0,1.0,1.0,1.0,1.0,22.0,2.0,0.0,5.0,3.0,5.0,15.0,1.0,0.0,4.0,2.0,2.0,4.0,1.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1982,1982,858,858,858,1,5,0,1983.0,2,576,11.812289042195847,3.0,1.0,0.0,3.0,1.0,0.0,19.0,2.0,0.0,6.0,3.0,13.0,14.0,2.0,3.0,4.0,1.0,2.0,4.0,0.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1951,1951,836,1220,1220,1,6,0,1951.0,2,396,11.532728092266408,3.0,1.0,3.0,3.0,4.0,0.0,7.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,0.0,4.0
6,1976,1976,1029,1117,1117,1,6,1,1976.0,2,672,11.580584113444043,3.0,1.0,3.0,3.0,4.0,0.0,7.0,2.0,0.0,7.0,1.0,9.0,10.0,2.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,0.0
5,1958,1958,912,912,912,1,5,0,1958.0,1,275,11.648330101976432,3.0,1.0,3.0,3.0,4.0,0.0,12.0,1.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,0.0,1.0,0.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,0.0,4.0
8,2006,2006,1935,1973,1973,2,9,1,2006.0,3,895,12.886641043883259,3.0,1.0,3.0,3.0,0.0,0.0,16.0,2.0,0.0,2.0,3.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
6,1998,1998,1204,1204,1204,2,5,0,1998.0,2,412,11.99535161421452,4.0,1.0,3.0,3.0,2.0,0.0,11.0,2.0,4.0,2.0,3.0,12.0,13.0,1.0,3.0,4.0,2.0,0.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2005,2006,1614,1614,1614,2,7,0,2005.0,3,865,12.308177868467327,3.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
5,1974,1974,864,894,894,1,5,1,1974.0,2,440,11.867097278690842,3.0,1.0,0.0,3.0,4.0,0.0,19.0,2.0,0.0,2.0,3.0,6.0,10.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,1.0,1.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
5,1977,1977,0,2020,2020,2,10,2,1977.0,2,630,11.877568578558138,2.0,1.0,3.0,3.0,4.0,0.0,20.0,1.0,2.0,2.0,1.0,9.0,10.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1977,1977,975,1004,1004,1,4,0,1977.0,2,504,11.813030057420567,3.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,2.0,6.0,1.0,9.0,7.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1995,1996,1237,1253,1253,2,6,1,1995.0,2,402,12.078239274020289,3.0,1.0,3.0,3.0,4.0,0.0,8.0,2.0,0.0,2.0,1.0,6.0,6.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1992,1992,761,810,1603,2,7,0,1992.0,2,484,12.077670930725649,3.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2001,2002,1413,1430,1430,2,6,0,2001.0,2,605,12.139398512262181,3.0,1.0,1.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1978,1978,1097,1110,1110,1,4,1,1978.0,2,602,12.016726473799254,3.0,1.0,0.0,3.0,0.0,0.0,11.0,2.0,0.0,6.0,1.0,9.0,10.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1914,2001,742,742,1484,2,9,1,1978.5061638868744,0,0,11.759785542901755,4.0,0.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,4.0,1.0,13.0,15.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,2.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
6,1967,1967,1372,1342,1342,2,7,1,1967.0,2,457,11.992260421644849,3.0,1.0,3.0,3.0,4.0,0.0,14.0,1.0,0.0,2.0,1.0,3.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,1.0,4.0,1.0,4.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1915,1950,686,966,1652,2,7,0,1961.0,1,416,11.842229212112828,4.0,1.0,3.0,3.0,4.0,0.0,17.0,0.0,0.0,0.0,1.0,8.0,8.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2004,2004,956,956,2084,2,8,0,2004.0,2,618,12.358793732547838,3.0,1.0,0.0,3.0,4.0,0.0,20.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,3.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1954,2000,901,901,901,1,4,0,1954.0,1,281,11.588960151246226,4.0,1.0,3.0,3.0,0.0,0.0,17.0,2.0,0.0,2.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,1.0,5.0,2.0,4.0,8.0,4.0
6,1966,2007,832,976,2087,2,9,0,1966.0,2,444,12.141534124392603,3.0,1.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,5.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,0.0,1.0,3.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2005,2006,1145,1145,1145,2,5,1,2005.0,2,397,11.984178313616395,3.0,1.0,3.0,3.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1976,1976,1029,1062,1062,1,5,2,1976.0,2,539,11.896826395162552,3.0,1.0,0.0,3.0,0.0,0.0,11.0,2.0,0.0,7.0,1.0,6.0,6.0,2.0,3.0,4.0,2.0,2.0,4.0,0.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1996,1997,1117,1127,2013,2,8,1,1997.0,2,455,12.50539915757667,3.0,1.0,0.0,3.0,1.0,0.0,15.0,2.0,0.0,5.0,1.0,8.0,8.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2007,2007,1496,1496,1496,2,7,0,2007.0,2,474,12.323855681186558,3.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,2.0,1.0,5.0,5.0,3.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
7,1994,1996,712,1086,1895,2,7,1,1994.0,2,409,12.178187442040638,3.0,1.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,5.0,1.0,8.0,8.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1980,1981,650,888,1564,2,7,1,1980.0,2,476,12.049418835484797,3.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,0.0,5.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,6.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
6,1977,1977,660,1285,1285,1,7,1,1977.0,2,528,11.874090314181814,3.0,1.0,3.0,3.0,4.0,0.0,19.0,2.0,0.0,2.0,1.0,9.0,10.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,8.0,4.0
5,1953,1953,773,773,773,1,4,0,1953.0,1,240,11.608235644774552,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,0.0
9,2008,2009,1926,1966,3140,3,11,2,2009.0,3,820,13.091904169919621,3.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,5.0,3.0,12.0,13.0,3.0,0.0,4.0,2.0,0.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
5,1937,1950,731,981,1768,1,7,2,1939.0,1,240,12.072541252905651,3.0,1.0,3.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,13.0,14.0,1.0,3.0,4.0,0.0,2.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
6,1997,1997,616,616,1688,2,8,0,1997.0,2,603,12.206072645530174,3.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,5.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1916,1990,1196,1196,1196,1,5,0,1957.0,2,440,11.607326140391713,4.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,2.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2005,2005,728,728,1456,2,7,1,2005.0,2,410,12.14950229404178,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,14.0,15.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2008,2009,1734,1734,2822,3,12,1,2009.0,3,1020,13.275827535915461,3.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,5.0,3.0,12.0,13.0,3.0,0.0,4.0,2.0,0.0,4.0,1.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,3.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
5,1954,1954,936,1128,1128,1,5,0,1954.0,1,286,11.678439903447801,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,6.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,8.0,3.0
7,2008,2008,1417,1428,1428,2,6,0,2008.0,2,554,12.33569641332368,3.0,1.0,0.0,3.0,2.0,0.0,21.0,2.0,0.0,2.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
5,1967,1967,980,980,980,2,6,0,1967.0,1,384,11.816726919301892,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,7.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,4.0,4.0,0.0,0.0,5.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1923,2004,1324,1072,1576,1,6,1,1923.0,2,528,12.31716669303576,3.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,5.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1966,1966,1024,1086,1086,1,6,1,1966.0,2,484,11.982616545377663,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,7.0,1.0,12.0,13.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,3.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,8.0,4.0
5,1898,1965,849,1075,2138,2,11,0,1910.0,2,360,11.571194373094205,4.0,1.0,3.0,3.0,0.0,0.0,17.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,4.0,0.0,0.0,3.0,6.0,3.0,5.0,3.0,1.0,4.0,0.0,2.0,8.0,4.0
6,1974,1999,1040,1309,1309,1,5,1,1974.0,2,484,12.106252310247962,3.0,1.0,3.0,3.0,4.0,0.0,14.0,2.0,0.0,2.0,3.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,5.0,5.0,2.0,0.0,8.0,4.0
6,2004,2004,848,848,848,1,4,1,2004.0,2,420,11.881034786534624,4.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,4.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,3.0,4.0
5,1952,1952,540,1044,1044,1,4,0,1952.0,2,504,10.932981961904135,0.0,1.0,3.0,0.0,4.0,1.0,9.0,2.0,0.0,2.0,3.0,13.0,14.0,2.0,1.0,4.0,1.0,4.0,4.0,0.0,6.0,6.0,1.0,4.0,0.0,0.0,1.0,6.0,3.0,2.0,3.0,5.0,5.0,0.0,4.0,8.0,2.0
6,1958,1958,1442,1442,1442,1,7,0,1958.0,1,301,11.969717200243734,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,8.0,8.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,0.0,4.0
5,1918,1950,686,686,1250,1,7,0,1955.0,1,280,11.661345470088502,3.0,0.0,3.0,3.0,4.0,0.0,7.0,2.0,0.0,0.0,1.0,11.0,12.0,2.0,3.0,4.0,0.0,4.0,4.0,3.0,6.0,6.0,2.0,2.0,1.0,4.0,1.0,6.0,3.0,5.0,3.0,5.0,5.0,1.0,4.0,8.0,4.0
7,1998,1998,1649,1661,1661,2,6,0,1998.0,2,598,12.323411137947407,3.0,1.0,1.0,3.0,1.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1954,1954,1008,1008,1008,1,4,1,1954.0,1,275,11.827736204810263,3.0,1.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2002,2002,1568,1689,1689,2,7,2,2002.0,3,857,12.509874099861838,3.0,1.0,0.0,3.0,1.0,0.0,11.0,2.0,0.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1971,1971,1010,1052,1052,1,6,0,1971.0,2,440,11.951180395901384,3.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,7.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,2.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
7,2009,2010,1358,1358,1358,2,6,1,2010.0,2,484,12.319401330837177,3.0,1.0,0.0,3.0,4.0,0.0,16.0,2.0,4.0,2.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
7,2003,2003,798,798,1640,2,6,0,2003.0,2,595,12.117241431823558,3.0,1.0,0.0,3.0,1.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1953,1953,936,936,936,1,4,0,1974.0,2,576,11.440354772135393,4.0,2.0,3.0,0.0,4.0,1.0,17.0,2.0,1.0,2.0,1.0,8.0,8.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,6.0,6.0,1.0,4.0,0.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2003,2003,847,847,1733,2,7,1,2003.0,2,433,12.323855681186558,3.0,1.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,3.0
6,1940,1950,778,944,1489,2,7,1,1940.0,1,240,11.845819880243557,3.0,1.0,3.0,3.0,4.0,0.0,18.0,2.0,0.0,0.0,1.0,12.0,13.0,2.0,3.0,4.0,0.0,4.0,4.0,3.0,6.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
8,2006,2006,1489,1489,1489,2,7,1,2006.0,2,776,12.3570755190667,1.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
10,2007,2008,2078,2084,2084,2,7,1,2007.0,3,1220,12.86099861326992,3.0,1.0,3.0,3.0,4.0,0.0,16.0,4.0,0.0,2.0,3.0,5.0,5.0,1.0,0.0,4.0,2.0,0.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
5,1924,1950,784,784,784,1,5,0,1978.5061638868744,0,0,11.603679828238693,4.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,8.0,8.0,2.0,3.0,4.0,0.0,4.0,4.0,3.0,0.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
7,2001,2001,1454,1434,1434,2,6,1,2001.0,2,527,12.14950229404178,3.0,1.0,0.0,3.0,4.0,0.0,20.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1967,1967,1013,1160,2126,2,7,0,1967.0,2,538,12.128111104060462,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,0.0,5.0,0.0,9.0,10.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,0.0
7,2005,2005,600,520,1223,2,4,0,2005.0,2,480,11.900905258737373,1.0,2.0,3.0,3.0,4.0,0.0,21.0,2.0,3.0,5.0,1.0,8.0,8.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1957,1957,1392,1392,1392,1,6,2,1957.0,2,458,12.01974306733868,3.0,1.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,4.0,1.0,0.0,3.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
